"","Date","cityName","confirmedCount","curedCount","deadCount","index","NumNewCases","NumNewDeaths","NumNewRecovery"
"2775",2020-02-13,"Dandong",7,4,0,10,0,0,1
"2776",2020-02-14,"Dandong",7,4,0,11,0,0,0
"2777",2020-02-15,"Dandong",7,4,0,12,0,0,0
"2778",2020-02-16,"Dandong",7,4,0,13,0,0,0
"2779",2020-02-17,"Dandong",7,4,0,14,0,0,0
"2780",2020-02-18,"Dandong",7,4,0,15,0,0,0
"2781",2020-02-19,"Dandong",7,4,0,16,0,0,0
"2782",2020-02-20,"Dandong",7,5,0,17,0,0,1
"2783",2020-02-21,"Dandong",7,5,0,18,0,0,0
"2784",2020-02-22,"Dandong",7,6,0,19,0,0,1
"2785",2020-02-23,"Dandong",7,6,0,20,0,0,0
"2786",2020-02-24,"Dandong",7,6,0,21,0,0,0
"2787",2020-02-25,"Dandong",7,6,0,22,0,0,0
"2788",2020-02-26,"Dandong",7,6,0,23,0,0,0
"2789",2020-02-27,"Dandong",7,6,0,24,0,0,0
"2790",2020-02-28,"Dandong",7,6,0,25,0,0,0
"2791",2020-02-29,"Dandong",7,6,0,26,0,0,0
"2792",2020-03-01,"Dandong",8,7,0,27,1,0,1
"2793",2020-03-02,"Dandong",8,7,0,28,0,0,0
"2794",2020-03-03,"Dandong",11,7,0,29,3,0,0
"2795",2020-03-04,"Dandong",11,7,0,30,0,0,0
"2796",2020-03-05,"Dandong",11,7,0,31,0,0,0
"2797",2020-03-06,"Dandong",11,7,0,32,0,0,0
"2798",2020-03-07,"Dandong",11,7,0,33,0,0,0
"2799",2020-03-08,"Dandong",11,7,0,34,0,0,0
"2800",2020-03-09,"Dandong",11,7,0,35,0,0,0
"2801",2020-03-10,"Dandong",11,7,0,36,0,0,0
"2802",2020-03-11,"Dandong",11,7,0,37,0,0,0
"2803",2020-03-12,"Dandong",11,7,0,38,0,0,0
"2804",2020-03-13,"Dandong",11,7,0,39,0,0,0
"2805",2020-03-14,"Dandong",11,7,0,40,0,0,0
"2806",2020-03-15,"Dandong",11,7,0,41,0,0,0
"2807",2020-03-16,"Dandong",11,7,0,42,0,0,0
"2808",2020-03-17,"Dandong",11,9,0,43,0,0,2
"2809",2020-03-18,"Dandong",11,11,0,44,0,0,2
"2810",2020-03-19,"Dandong",11,11,0,45,0,0,0
"2811",2020-03-20,"Dandong",11,11,0,46,0,0,0
"2812",2020-03-21,"Dandong",11,11,0,47,0,0,0
"2813",2020-03-22,"Dandong",11,11,0,48,0,0,0
"2814",2020-03-23,"Dandong",11,11,0,49,0,0,0
"2815",2020-03-24,"Dandong",11,11,0,50,0,0,0
"2816",2020-03-25,"Dandong",11,11,0,51,0,0,0
"2817",2020-02-04,"Daqing",11,0,0,1,11,0,0
"2818",2020-02-05,"Daqing",11,0,0,2,0,0,0
"2819",2020-02-06,"Daqing",13,0,1,3,2,1,0
"2820",2020-02-07,"Daqing",13,0,1,4,0,0,0
"2821",2020-02-08,"Daqing",13,0,1,5,0,0,0
"2822",2020-02-09,"Daqing",13,0,1,6,0,0,0
"2823",2020-02-10,"Daqing",13,0,1,7,0,0,0
"2824",2020-02-11,"Daqing",14,0,1,8,1,0,0
"2825",2020-02-12,"Daqing",15,0,1,9,1,0,0
"2826",2020-02-13,"Daqing",15,1,1,10,0,0,1
"2827",2020-02-14,"Daqing",18,1,1,11,3,0,0
"2828",2020-02-15,"Daqing",19,2,1,12,1,0,1
"2829",2020-02-16,"Daqing",19,3,1,13,0,0,1
"2830",2020-02-17,"Daqing",20,4,1,14,1,0,1
"2831",2020-02-18,"Daqing",20,7,1,15,0,0,3
"2832",2020-02-19,"Daqing",23,7,1,16,3,0,0
"2833",2020-02-20,"Daqing",26,8,1,17,3,0,1
"2834",2020-02-21,"Daqing",26,8,1,18,0,0,0
"2835",2020-02-22,"Daqing",26,8,1,19,0,0,0
"2836",2020-02-23,"Daqing",26,8,1,20,0,0,0
"2837",2020-02-24,"Daqing",26,9,1,21,0,0,1
"2838",2020-02-25,"Daqing",26,12,1,22,0,0,3
"2839",2020-02-26,"Daqing",26,12,1,23,0,0,0
"2840",2020-02-27,"Daqing",26,14,1,24,0,0,2
"2841",2020-02-28,"Daqing",26,16,1,25,0,0,2
"2842",2020-02-29,"Daqing",26,17,1,26,0,0,1
"2843",2020-03-01,"Daqing",26,17,1,27,0,0,0
"2844",2020-03-02,"Daqing",26,18,1,28,0,0,1
"2845",2020-03-03,"Daqing",26,19,1,29,0,0,1
"2846",2020-03-04,"Daqing",26,20,1,30,0,0,1
"2847",2020-03-05,"Daqing",26,20,1,31,0,0,0
"2848",2020-03-06,"Daqing",26,20,1,32,0,0,0
"2849",2020-03-07,"Daqing",26,20,1,33,0,0,0
"2850",2020-03-08,"Daqing",26,22,1,34,0,0,2
"2851",2020-03-09,"Daqing",26,22,1,35,0,0,0
"2852",2020-03-10,"Daqing",26,23,1,36,0,0,1
"2853",2020-03-11,"Daqing",26,23,1,37,0,0,0
"2854",2020-03-12,"Daqing",26,23,1,38,0,0,0
"2855",2020-03-13,"Daqing",26,23,1,39,0,0,0
"2856",2020-03-14,"Daqing",26,23,1,40,0,0,0
"2857",2020-03-15,"Daqing",26,23,1,41,0,0,0
"2858",2020-03-16,"Daqing",26,23,1,42,0,0,0
"2859",2020-03-17,"Daqing",26,23,1,43,0,0,0
"2860",2020-03-18,"Daqing",26,24,1,44,0,0,1
"2861",2020-03-19,"Daqing",26,24,1,45,0,0,0
"2862",2020-03-20,"Daqing",26,24,1,46,0,0,0
"2863",2020-03-21,"Daqing",26,24,1,47,0,0,0
"2864",2020-03-22,"Daqing",26,25,1,48,0,0,1
"2865",2020-03-23,"Daqing",26,25,1,49,0,0,0
"2866",2020-03-24,"Daqing",26,25,1,50,0,0,0
"2867",2020-03-25,"Daqing",26,25,1,51,0,0,0
"2868",2020-02-04,"Datong",9,0,0,1,9,0,0
"2869",2020-02-05,"Datong",9,0,0,2,0,0,0
"2870",2020-02-06,"Datong",9,0,0,3,0,0,0
"2871",2020-02-07,"Datong",9,3,0,4,0,0,3
"2872",2020-02-08,"Datong",10,3,0,5,1,0,0
"2873",2020-02-09,"Datong",11,3,0,6,1,0,0
"2874",2020-02-10,"Datong",11,3,0,7,0,0,0
"2875",2020-02-11,"Datong",11,3,0,8,0,0,0
"2876",2020-02-12,"Datong",11,4,0,9,0,0,1
"2877",2020-02-13,"Datong",12,4,0,10,1,0,0
"2878",2020-02-14,"Datong",12,4,0,11,0,0,0
"2879",2020-02-15,"Datong",12,4,0,12,0,0,0
"2880",2020-02-16,"Datong",12,4,0,13,0,0,0
"2881",2020-02-17,"Datong",12,4,0,14,0,0,0
"2882",2020-02-18,"Datong",12,6,0,15,0,0,2
"2883",2020-02-19,"Datong",12,6,0,16,0,0,0
"2884",2020-02-20,"Datong",12,6,0,17,0,0,0
"2885",2020-02-21,"Datong",12,6,0,18,0,0,0
"2886",2020-02-22,"Datong",12,6,0,19,0,0,0
"2887",2020-02-23,"Datong",12,8,0,20,0,0,2
"2888",2020-02-24,"Datong",12,8,0,21,0,0,0
"2889",2020-02-25,"Datong",12,8,0,22,0,0,0
"2890",2020-02-26,"Datong",12,8,0,23,0,0,0
"2891",2020-02-27,"Datong",12,8,0,24,0,0,0
"2892",2020-02-28,"Datong",12,8,0,25,0,0,0
"2893",2020-02-29,"Datong",12,8,0,26,0,0,0
"2894",2020-03-01,"Datong",12,8,0,27,0,0,0
"2895",2020-03-02,"Datong",12,8,0,28,0,0,0
"2896",2020-03-03,"Datong",12,9,0,29,0,0,1
"2897",2020-03-04,"Datong",12,9,0,30,0,0,0
"2898",2020-03-05,"Datong",12,11,0,31,0,0,2
"2899",2020-03-06,"Datong",12,11,0,32,0,0,0
"2900",2020-03-07,"Datong",12,11,0,33,0,0,0
"2901",2020-03-08,"Datong",12,11,0,34,0,0,0
"2902",2020-03-09,"Datong",12,11,0,35,0,0,0
"2903",2020-03-10,"Datong",12,11,0,36,0,0,0
"2904",2020-03-11,"Datong",12,11,0,37,0,0,0
"2905",2020-03-12,"Datong",12,12,0,38,0,0,1
"2906",2020-03-13,"Datong",12,12,0,39,0,0,0
"2907",2020-03-14,"Datong",12,12,0,40,0,0,0
"2908",2020-03-15,"Datong",12,12,0,41,0,0,0
"2909",2020-03-16,"Datong",12,12,0,42,0,0,0
"2910",2020-03-17,"Datong",12,12,0,43,0,0,0
"2911",2020-03-18,"Datong",12,12,0,44,0,0,0
"2912",2020-03-19,"Datong",12,12,0,45,0,0,0
"2913",2020-03-20,"Datong",12,12,0,46,0,0,0
"2914",2020-03-21,"Datong",12,12,0,47,0,0,0
"2915",2020-03-22,"Datong",12,12,0,48,0,0,0
"2916",2020-03-23,"Datong",12,12,0,49,0,0,0
"2917",2020-03-24,"Datong",12,12,0,50,0,0,0
"2918",2020-03-25,"Datong",12,12,0,51,0,0,0
"2919",2020-02-04,"Daxing District",29,2,0,1,29,0,2
"2920",2020-02-05,"Daxing District",29,2,0,2,0,0,0
"2921",2020-02-06,"Daxing District",32,2,0,3,3,0,0
"2922",2020-02-07,"Daxing District",34,2,0,4,2,0,0
"2923",2020-02-08,"Daxing District",34,2,0,5,0,0,0
"2924",2020-02-09,"Daxing District",35,2,0,6,1,0,0
"2925",2020-02-10,"Daxing District",36,2,0,7,1,0,0
"2926",2020-02-11,"Daxing District",36,2,0,8,0,0,0
"2927",2020-02-12,"Daxing District",37,2,0,9,1,0,0
"2928",2020-02-13,"Daxing District",38,2,0,10,1,0,0
"2929",2020-02-14,"Daxing District",39,2,0,11,1,0,0
"2930",2020-02-15,"Daxing District",39,2,0,12,0,0,0
"2931",2020-02-16,"Daxing District",39,2,0,13,0,0,0
"2932",2020-02-17,"Daxing District",39,2,0,14,0,0,0
"2933",2020-02-18,"Daxing District",39,2,0,15,0,0,0
"2934",2020-02-19,"Daxing District",39,2,0,16,0,0,0
"2935",2020-02-20,"Daxing District",39,2,0,17,0,0,0
"2936",2020-02-21,"Daxing District",39,2,0,18,0,0,0
"2937",2020-02-22,"Daxing District",39,2,0,19,0,0,0
"2938",2020-02-23,"Daxing District",39,2,0,20,0,0,0
"2939",2020-02-24,"Daxing District",39,2,0,21,0,0,0
"2940",2020-02-25,"Daxing District",39,2,0,22,0,0,0
"2941",2020-02-26,"Daxing District",39,2,0,23,0,0,0
"2942",2020-02-27,"Daxing District",39,2,0,24,0,0,0
"2943",2020-02-28,"Daxing District",39,2,0,25,0,0,0
"2944",2020-02-29,"Daxing District",39,2,0,26,0,0,0
"2945",2020-03-01,"Daxing District",39,2,0,27,0,0,0
"2946",2020-03-02,"Daxing District",39,2,0,28,0,0,0
"2947",2020-03-03,"Daxing District",39,2,0,29,0,0,0
"2948",2020-03-04,"Daxing District",39,2,0,30,0,0,0
"2949",2020-03-05,"Daxing District",39,2,0,31,0,0,0
"2950",2020-03-06,"Daxing District",39,16,0,32,0,0,14
"2951",2020-03-07,"Daxing District",39,16,0,33,0,0,0
"2952",2020-03-08,"Daxing District",39,16,0,34,0,0,0
"2953",2020-03-09,"Daxing District",39,16,0,35,0,0,0
"2954",2020-03-10,"Daxing District",39,16,0,36,0,0,0
"2955",2020-03-11,"Daxing District",39,16,0,37,0,0,0
"2956",2020-03-12,"Daxing District",39,16,0,38,0,0,0
"2957",2020-03-13,"Daxing District",39,16,0,39,0,0,0
"2958",2020-03-14,"Daxing District",39,16,0,40,0,0,0
"2959",2020-03-15,"Daxing District",39,16,0,41,0,0,0
"2960",2020-03-16,"Daxing District",39,16,0,42,0,0,0
"2961",2020-03-17,"Daxing District",39,16,0,43,0,0,0
"2962",2020-03-18,"Daxing District",39,16,0,44,0,0,0
"2963",2020-03-19,"Daxing District",39,16,0,45,0,0,0
"2964",2020-03-20,"Daxing District",39,16,0,46,0,0,0
"2965",2020-03-21,"Daxing District",39,16,0,47,0,0,0
"2966",2020-03-22,"Daxing District",39,16,0,48,0,0,0
"2967",2020-03-23,"Daxing District",39,16,0,49,0,0,0
"2968",2020-03-24,"Daxing District",39,16,0,50,0,0,0
"2969",2020-03-25,"Daxing District",39,16,0,51,0,0,0
"2970",2020-02-04,"Daxinganling",2,0,0,1,2,0,0
"2971",2020-02-05,"Daxinganling",2,0,0,2,0,0,0
"2972",2020-02-06,"Daxinganling",2,0,0,3,0,0,0
"2973",2020-02-07,"Daxinganling",2,0,0,4,0,0,0
"2974",2020-02-08,"Daxinganling",2,0,0,5,0,0,0
"2975",2020-02-09,"Daxinganling",2,0,0,6,0,0,0
"2976",2020-02-10,"Daxinganling",2,0,0,7,0,0,0
"2977",2020-02-11,"Daxinganling",2,0,0,8,0,0,0
"2978",2020-02-12,"Daxinganling",2,0,0,9,0,0,0
"2979",2020-02-13,"Daxinganling",2,0,0,10,0,0,0
"2980",2020-02-14,"Daxinganling",2,0,0,11,0,0,0
"2981",2020-02-15,"Daxinganling",2,0,0,12,0,0,0
"2982",2020-02-16,"Daxinganling",2,1,0,13,0,0,1
"2983",2020-02-17,"Daxinganling",2,1,0,14,0,0,0
"2984",2020-02-18,"Daxinganling",2,1,0,15,0,0,0
"2985",2020-02-19,"Daxinganling",2,2,0,16,0,0,1
"2986",2020-02-20,"Daxinganling",2,2,0,17,0,0,0
"2987",2020-02-21,"Daxinganling",2,2,0,18,0,0,0
"2988",2020-02-22,"Daxinganling",2,2,0,19,0,0,0
"2989",2020-02-23,"Daxinganling",2,2,0,20,0,0,0
"2990",2020-02-24,"Daxinganling",2,2,0,21,0,0,0
"2991",2020-02-25,"Daxinganling",2,2,0,22,0,0,0
"2992",2020-02-26,"Daxinganling",2,2,0,23,0,0,0
"2993",2020-02-27,"Daxinganling",2,2,0,24,0,0,0
"2994",2020-02-28,"Daxinganling",2,2,0,25,0,0,0
"2995",2020-02-29,"Daxinganling",2,2,0,26,0,0,0
"2996",2020-03-01,"Daxinganling",2,2,0,27,0,0,0
"2997",2020-03-02,"Daxinganling",2,2,0,28,0,0,0
"2998",2020-03-03,"Daxinganling",2,2,0,29,0,0,0
"2999",2020-03-04,"Daxinganling",2,2,0,30,0,0,0
"3000",2020-03-05,"Daxinganling",2,2,0,31,0,0,0
"3001",2020-03-06,"Daxinganling",2,2,0,32,0,0,0
"3002",2020-03-07,"Daxinganling",2,2,0,33,0,0,0
"3003",2020-03-08,"Daxinganling",2,2,0,34,0,0,0
"3004",2020-03-09,"Daxinganling",2,2,0,35,0,0,0
"3005",2020-03-10,"Daxinganling",2,2,0,36,0,0,0
"3006",2020-03-11,"Daxinganling",3,2,0,37,1,0,0
"3007",2020-03-12,"Daxinganling",3,2,0,38,0,0,0
"3008",2020-03-13,"Daxinganling",3,2,0,39,0,0,0
"3009",2020-03-14,"Daxinganling",3,2,0,40,0,0,0
"3010",2020-03-15,"Daxinganling",3,2,0,41,0,0,0
"3011",2020-03-16,"Daxinganling",3,2,0,42,0,0,0
"3012",2020-03-17,"Daxinganling",3,2,0,43,0,0,0
"3013",2020-03-18,"Daxinganling",3,2,0,44,0,0,0
"3014",2020-03-19,"Daxinganling",3,2,0,45,0,0,0
"3015",2020-03-20,"Daxinganling",3,2,0,46,0,0,0
"3016",2020-03-21,"Daxinganling",3,2,0,47,0,0,0
"3017",2020-03-22,"Daxinganling",3,2,0,48,0,0,0
"3018",2020-03-23,"Daxinganling",3,3,0,49,0,0,1
"3019",2020-03-24,"Daxinganling",3,3,0,50,0,0,0
"3020",2020-03-25,"Daxinganling",3,3,0,51,0,0,0
"3021",2020-02-04,"Dazhou",13,1,0,1,13,0,1
"3022",2020-02-05,"Dazhou",17,1,0,2,4,0,0
"3023",2020-02-06,"Dazhou",20,4,0,3,3,0,3
"3024",2020-02-07,"Dazhou",23,4,0,4,3,0,0
"3025",2020-02-08,"Dazhou",25,5,0,5,2,0,1
"3026",2020-02-09,"Dazhou",25,5,0,6,0,0,0
"3027",2020-02-10,"Dazhou",28,5,0,7,3,0,0
"3028",2020-02-11,"Dazhou",30,5,0,8,2,0,0
"3029",2020-02-12,"Dazhou",33,5,0,9,3,0,0
"3030",2020-02-13,"Dazhou",36,5,0,10,3,0,0
"3031",2020-02-14,"Dazhou",36,5,0,11,0,0,0
"3032",2020-02-15,"Dazhou",36,5,0,12,0,0,0
"3033",2020-02-16,"Dazhou",36,5,0,13,0,0,0
"3034",2020-02-17,"Dazhou",38,6,0,14,2,0,1
"3035",2020-02-18,"Dazhou",39,9,0,15,1,0,3
"3036",2020-02-19,"Dazhou",40,11,0,16,1,0,2
"3037",2020-02-20,"Dazhou",40,11,0,17,0,0,0
"3038",2020-02-21,"Dazhou",41,11,0,18,1,0,0
"3039",2020-02-22,"Dazhou",41,13,0,19,0,0,2
"3040",2020-02-23,"Dazhou",41,13,0,20,0,0,0
"3041",2020-02-24,"Dazhou",41,15,0,21,0,0,2
"3042",2020-02-25,"Dazhou",42,15,0,22,1,0,0
"3043",2020-02-26,"Dazhou",42,19,0,23,0,0,4
"3044",2020-02-27,"Dazhou",42,20,0,24,0,0,1
"3045",2020-02-28,"Dazhou",42,26,0,25,0,0,6
"3046",2020-02-29,"Dazhou",42,26,0,26,0,0,0
"3047",2020-03-01,"Dazhou",42,27,0,27,0,0,1
"3048",2020-03-02,"Dazhou",42,28,0,28,0,0,1
"3049",2020-03-03,"Dazhou",42,28,0,29,0,0,0
"3050",2020-03-04,"Dazhou",42,31,0,30,0,0,3
"3051",2020-03-05,"Dazhou",42,35,0,31,0,0,4
"3052",2020-03-06,"Dazhou",42,39,0,32,0,0,4
"3053",2020-03-07,"Dazhou",42,39,0,33,0,0,0
"3054",2020-03-08,"Dazhou",42,39,0,34,0,0,0
"3055",2020-03-09,"Dazhou",42,39,0,35,0,0,0
"3056",2020-03-10,"Dazhou",42,41,0,36,0,0,2
"3057",2020-03-11,"Dazhou",42,41,0,37,0,0,0
"3058",2020-03-12,"Dazhou",42,41,0,38,0,0,0
"3059",2020-03-13,"Dazhou",42,42,0,39,0,0,1
"3060",2020-03-14,"Dazhou",42,42,0,40,0,0,0
"3061",2020-03-15,"Dazhou",42,42,0,41,0,0,0
"3062",2020-03-16,"Dazhou",42,42,0,42,0,0,0
"3063",2020-03-17,"Dazhou",42,42,0,43,0,0,0
"3064",2020-03-18,"Dazhou",42,42,0,44,0,0,0
"3065",2020-03-19,"Dazhou",42,42,0,45,0,0,0
"3066",2020-03-20,"Dazhou",42,42,0,46,0,0,0
"3067",2020-03-21,"Dazhou",42,42,0,47,0,0,0
"3068",2020-03-22,"Dazhou",42,42,0,48,0,0,0
"3069",2020-03-23,"Dazhou",42,42,0,49,0,0,0
"3070",2020-03-24,"Dazhou",42,42,0,50,0,0,0
"3071",2020-03-25,"Dazhou",42,42,0,51,0,0,0
"3072",2020-02-04,"Dazu District",7,0,0,1,7,0,0
"3073",2020-02-05,"Dazu District",7,0,0,2,0,0,0
"3074",2020-02-06,"Dazu District",7,0,0,3,0,0,0
"3075",2020-02-07,"Dazu District",9,0,0,4,2,0,0
"3076",2020-02-08,"Dazu District",10,0,0,5,1,0,0
"3077",2020-02-09,"Dazu District",11,0,0,6,1,0,0
"3078",2020-02-10,"Dazu District",13,0,0,7,2,0,0
"3079",2020-02-11,"Dazu District",14,1,0,8,1,0,1
"3080",2020-02-12,"Dazu District",14,1,0,9,0,0,0
"3081",2020-02-13,"Dazu District",14,1,0,10,0,0,0
"3082",2020-02-14,"Dazu District",14,1,0,11,0,0,0
"3083",2020-02-15,"Dazu District",14,2,0,12,0,0,1
"3084",2020-02-16,"Dazu District",14,2,0,13,0,0,0
"3085",2020-02-17,"Dazu District",14,3,0,14,0,0,1
"3086",2020-02-18,"Dazu District",14,5,0,15,0,0,2
"3087",2020-02-19,"Dazu District",14,8,0,16,0,0,3
"3088",2020-02-20,"Dazu District",14,9,0,17,0,0,1
"3089",2020-02-21,"Dazu District",14,9,0,18,0,0,0
"3090",2020-02-22,"Dazu District",14,9,0,19,0,0,0
"3091",2020-02-23,"Dazu District",14,9,0,20,0,0,0
"3092",2020-02-24,"Dazu District",14,9,0,21,0,0,0
"3093",2020-02-25,"Dazu District",14,9,0,22,0,0,0
"3094",2020-02-26,"Dazu District",14,10,0,23,0,0,1
"3095",2020-02-27,"Dazu District",14,10,0,24,0,0,0
"3096",2020-02-28,"Dazu District",14,10,0,25,0,0,0
"3097",2020-02-29,"Dazu District",14,10,0,26,0,0,0
"3098",2020-03-01,"Dazu District",14,10,0,27,0,0,0
"3099",2020-03-02,"Dazu District",14,10,0,28,0,0,0
"3100",2020-03-03,"Dazu District",14,10,0,29,0,0,0
"3101",2020-03-04,"Dazu District",14,11,0,30,0,0,1
"3102",2020-03-05,"Dazu District",14,12,0,31,0,0,1
"3103",2020-03-06,"Dazu District",14,12,0,32,0,0,0
"3104",2020-03-07,"Dazu District",14,12,0,33,0,0,0
"3105",2020-03-08,"Dazu District",14,12,0,34,0,0,0
"3106",2020-03-09,"Dazu District",14,12,0,35,0,0,0
"3107",2020-03-10,"Dazu District",14,13,0,36,0,0,1
"3108",2020-03-11,"Dazu District",14,13,0,37,0,0,0
"3109",2020-03-12,"Dazu District",14,13,0,38,0,0,0
"3110",2020-03-13,"Dazu District",14,13,0,39,0,0,0
"3111",2020-03-14,"Dazu District",14,13,0,40,0,0,0
"3112",2020-03-15,"Dazu District",14,14,0,41,0,0,1
"3113",2020-03-16,"Dazu District",14,14,0,42,0,0,0
"3114",2020-03-17,"Dazu District",14,14,0,43,0,0,0
"3115",2020-03-18,"Dazu District",14,14,0,44,0,0,0
"3116",2020-03-19,"Dazu District",14,14,0,45,0,0,0
"3117",2020-03-20,"Dazu District",14,14,0,46,0,0,0
"3118",2020-03-21,"Dazu District",14,14,0,47,0,0,0
"3119",2020-03-22,"Dazu District",14,14,0,48,0,0,0
"3120",2020-03-23,"Dazu District",14,14,0,49,0,0,0
"3121",2020-03-24,"Dazu District",14,14,0,50,0,0,0
"3122",2020-03-25,"Dazu District",14,14,0,51,0,0,0
"3123",2020-02-04,"Dehong",5,0,0,1,5,0,0
"3124",2020-02-05,"Dehong",5,0,0,2,0,0,0
"3125",2020-02-06,"Dehong",5,0,0,3,0,0,0
"3126",2020-02-07,"Dehong",5,0,0,4,0,0,0
"3127",2020-02-08,"Dehong",5,0,0,5,0,0,0
"3128",2020-02-09,"Dehong",5,0,0,6,0,0,0
"3129",2020-02-10,"Dehong",5,0,0,7,0,0,0
"3130",2020-02-12,"Dehong",5,2,0,8,0,0,2
"3131",2020-02-13,"Dehong",5,2,0,9,0,0,0
"3132",2020-02-14,"Dehong",5,2,0,10,0,0,0
"3133",2020-02-15,"Dehong",5,2,0,11,0,0,0
"3134",2020-02-16,"Dehong",5,2,0,12,0,0,0
"3135",2020-02-17,"Dehong",5,2,0,13,0,0,0
"3136",2020-02-18,"Dehong",5,2,0,14,0,0,0
"3137",2020-02-19,"Dehong",5,2,0,15,0,0,0
"3138",2020-02-20,"Dehong",5,2,0,16,0,0,0
"3139",2020-02-21,"Dehong",5,2,0,17,0,0,0
"3140",2020-02-22,"Dehong",5,2,0,18,0,0,0
"3141",2020-02-23,"Dehong",5,2,0,19,0,0,0
"3142",2020-02-24,"Dehong",5,2,0,20,0,0,0
"3143",2020-02-25,"Dehong",5,2,0,21,0,0,0
"3144",2020-02-26,"Dehong",5,4,0,22,0,0,2
"3145",2020-02-27,"Dehong",5,4,0,23,0,0,0
"3146",2020-02-28,"Dehong",5,4,0,24,0,0,0
"3147",2020-02-29,"Dehong",5,4,0,25,0,0,0
"3148",2020-03-01,"Dehong",5,4,0,26,0,0,0
"3149",2020-03-02,"Dehong",5,4,0,27,0,0,0
"3150",2020-03-03,"Dehong",5,4,0,28,0,0,0
"3151",2020-03-04,"Dehong",5,4,0,29,0,0,0
"3152",2020-03-05,"Dehong",5,4,0,30,0,0,0
"3153",2020-03-06,"Dehong",5,4,0,31,0,0,0
"3154",2020-03-07,"Dehong",5,4,0,32,0,0,0
"3155",2020-03-08,"Dehong",5,4,0,33,0,0,0
"3156",2020-03-09,"Dehong",5,4,0,34,0,0,0
"3157",2020-03-10,"Dehong",5,4,0,35,0,0,0
"3158",2020-03-11,"Dehong",5,4,0,36,0,0,0
"3159",2020-03-12,"Dehong",5,4,0,37,0,0,0
"3160",2020-03-13,"Dehong",5,4,0,38,0,0,0
"3161",2020-03-14,"Dehong",5,4,0,39,0,0,0
"3162",2020-03-15,"Dehong",5,5,0,40,0,0,1
"3163",2020-03-16,"Dehong",5,5,0,41,0,0,0
"3164",2020-03-17,"Dehong",5,5,0,42,0,0,0
"3165",2020-03-18,"Dehong",5,5,0,43,0,0,0
"3166",2020-03-19,"Dehong",5,5,0,44,0,0,0
"3167",2020-03-20,"Dehong",5,5,0,45,0,0,0
"3168",2020-03-21,"Dehong",5,5,0,46,0,0,0
"3169",2020-03-22,"Dehong",5,5,0,47,0,0,0
"3170",2020-03-23,"Dehong",5,5,0,48,0,0,0
"3171",2020-03-24,"Dehong",5,5,0,49,0,0,0
"3172",2020-03-25,"Dehong",5,5,0,50,0,0,0
"3173",2020-02-04,"Deyang",12,0,0,1,12,0,0
"3174",2020-02-05,"Deyang",12,0,0,2,0,0,0
"3175",2020-02-06,"Deyang",12,0,0,3,0,0,0
"3176",2020-02-07,"Deyang",12,0,0,4,0,0,0
"3177",2020-02-08,"Deyang",13,0,0,5,1,0,0
"3178",2020-02-09,"Deyang",16,0,0,6,3,0,0
"3179",2020-02-10,"Deyang",16,0,0,7,0,0,0
"3180",2020-02-11,"Deyang",16,0,0,8,0,0,0
"3181",2020-02-12,"Deyang",16,0,0,9,0,0,0
"3182",2020-02-13,"Deyang",17,0,0,10,1,0,0
"3183",2020-02-14,"Deyang",17,0,0,11,0,0,0
"3184",2020-02-15,"Deyang",17,0,0,12,0,0,0
"3185",2020-02-16,"Deyang",17,0,0,13,0,0,0
"3186",2020-02-17,"Deyang",17,1,0,14,0,0,1
"3187",2020-02-18,"Deyang",17,1,0,15,0,0,0
"3188",2020-02-19,"Deyang",17,1,0,16,0,0,0
"3189",2020-02-20,"Deyang",17,3,0,17,0,0,2
"3190",2020-02-21,"Deyang",18,5,0,18,1,0,2
"3191",2020-02-22,"Deyang",18,6,0,19,0,0,1
"3192",2020-02-23,"Deyang",18,7,0,20,0,0,1
"3193",2020-02-24,"Deyang",18,7,0,21,0,0,0
"3194",2020-02-25,"Deyang",18,9,0,22,0,0,2
"3195",2020-02-26,"Deyang",18,9,0,23,0,0,0
"3196",2020-02-27,"Deyang",18,10,0,24,0,0,1
"3197",2020-02-28,"Deyang",18,10,0,25,0,0,0
"3198",2020-02-29,"Deyang",18,10,0,26,0,0,0
"3199",2020-03-01,"Deyang",18,10,0,27,0,0,0
"3200",2020-03-02,"Deyang",18,11,0,28,0,0,1
"3201",2020-03-03,"Deyang",18,11,0,29,0,0,0
"3202",2020-03-04,"Deyang",18,13,0,30,0,0,2
"3203",2020-03-05,"Deyang",18,14,0,31,0,0,1
"3204",2020-03-06,"Deyang",18,14,0,32,0,0,0
"3205",2020-03-07,"Deyang",18,18,0,33,0,0,4
"3206",2020-03-08,"Deyang",18,18,0,34,0,0,0
"3207",2020-03-09,"Deyang",18,18,0,35,0,0,0
"3208",2020-03-10,"Deyang",18,18,0,36,0,0,0
"3209",2020-03-11,"Deyang",18,18,0,37,0,0,0
"3210",2020-03-12,"Deyang",18,18,0,38,0,0,0
"3211",2020-03-13,"Deyang",18,18,0,39,0,0,0
"3212",2020-03-14,"Deyang",18,18,0,40,0,0,0
"3213",2020-03-15,"Deyang",18,18,0,41,0,0,0
"3214",2020-03-16,"Deyang",18,18,0,42,0,0,0
"3215",2020-03-17,"Deyang",18,18,0,43,0,0,0
"3216",2020-03-18,"Deyang",18,18,0,44,0,0,0
"3217",2020-03-19,"Deyang",18,18,0,45,0,0,0
